year,address.city,address.state,business.name,industry.division,industry.major_group
2003,HOUSTON,TX,Houston Central Industries,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2003,PITTSBURGH,PA,LABCHEM INC,Manufacturing,Chemicals And Allied Products
2003,Bridgeton,NJ,Manheim Ave Corp,Services,Health Services
2003,New York,NY,Connaught Group Ltd (de Corp),"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2003,Warren,OH,Forum Health Services,Services,Health Services
2003,Columbus,OH,Krispy Kreme Doughnut Corporation,Manufacturing,Food And Kindred Products
2003,Bolton,MS,Mississippi Plastic Bag Packg,Manufacturing,Paper And Allied Products
2003,Oklahoma City,OK,Fedex Freight East Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2003,Melbourne,FL,Life Care Center of Melbourne,Services,Health Services
2003,Porter,TX,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2003,Murrieta,CA,Liquid Health Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2003,STOCKTON,CA,Coastal Pacific Food Distrs,Wholesale Trade,Wholesale Trade-non-durable Goods
2003,Tuscaloosa,AL,Dogan Metal Products,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2003,Alameda,CA,Frito-Lay Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2003,High Point,NC,Carpenter Co,Manufacturing,Rubber And Miscellaneous Plastics Products
2003,Naugatuck,CT,George Weston Bakeries/Freihofer's,Wholesale Trade,Wholesale Trade-non-durable Goods
2003,JACKSON,TN,American Health Centers Inc,Services,Health Services
2003,HERMTAGE,PA,Con-Way Central Express Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2003,Foxboro,MA,Doolittle Home Inc,Services,Health Services
2003,Paducah,KY,Paducah Transit Authority,"Transportation, Communications, Electric, Gas, And Sanitary Services",Local And Suburban Transit And Interurban Highway Passenger Transportation
2003,CHICAGO,IL,CHICAGO SWEETENERS,Wholesale Trade,Wholesale Trade-non-durable Goods
2003,Tucson,AZ,FEDEX EXPRESS,"Transportation, Communications, Electric, Gas, And Sanitary Services",Transportation By Air
2003,CLINTON,TN,Beverly Enterprises - Tenn,Services,Health Services
2003,POCATELLO,ID,SME INDUSTRIES INC,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2003,Conway,AR,Snap-On Tools Company LLC,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2003,Miami,FL,Miami Bay Hsptlity Partners LP,Services,"Hotels, Rooming Houses, Camps, And Other Lodging Places"
2003,PORT HURON,MI,Crown Group Incorporated,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2003,Kearny,NJ,Beck Manufacturing,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2003,Melrose Park,IL,Clingan Steel Inc,Manufacturing,Primary Metal Industries
2003,Atlanta,GA,Midwest Express Airlines Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Transportation By Air
2003,Howell,NJ,Haddon House Food Products,Wholesale Trade,Wholesale Trade-non-durable Goods
2003,Landisville,PA,Oak Leaf Manor Inc,Services,Health Services
2003,Centralia,MO,Health Services Administration,Services,Health Services
2003,GARY,WV,AMFM INC,Services,Health Services
2003,San Leandro,CA,Aidells Sausage Company LLC,Manufacturing,Food And Kindred Products
2003,City of Industry,CA,Goya Foods of California,Wholesale Trade,Wholesale Trade-non-durable Goods
2003,MELLEN,WI,Midwest Hardwood Corporation,Manufacturing,"Lumber And Wood Products, Except Furniture"
2003,Dallas,TX,Tekni-Plex Inc (del Corp),Manufacturing,Rubber And Miscellaneous Plastics Products
2003,Baltimore,MD,Genesis Health Ventures Inc,Services,Health Services
2003,Santa Rosa,CA,Waste MGT Collectn & Recycl,"Transportation, Communications, Electric, Gas, And Sanitary Services","Electric, Gas, And Sanitary Services"
2003,PHILADELPHIA,PA,USF Logistics Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2003,Baltimore,MD,Genesis Health Ventures Inc,Services,Health Services
2003,Cumming,GA,Lowes Companies Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2003,Atlanta,GA,Brighton Gardens-A Marriott,Services,Health Services
2003,Reno,NV,Innotrac Corporation,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2003,Noblesville,IN,In Ductile LLC,Manufacturing,Primary Metal Industries
2003,Fond Du Lac,WI,Extendicare Homes Inc,Services,Health Services
2003,THIBODAUX,LA,MAGNOLIA MANAGEMENT CORP,Services,Health Services
2003,GREENCASTLE,PA,OAK TREE CASEWORK INC,Manufacturing,Furniture And Fixtures
2003,PHOENIX,AZ,EXECUTIVE DOOR COMPANY,Manufacturing,"Lumber And Wood Products, Except Furniture"
2003,Fresno,CA,All Star Warehouse & Dist,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2003,Owensboro,KY,Lee Masonry Products LLC,Manufacturing,"Stone, Clay, Glass, And Concrete Products"
2003,VALDOSTA,GA,BATHCRAFT INC,Manufacturing,Rubber And Miscellaneous Plastics Products
2003,CHARLOTTE,NC,INTEGRIS METALS INC,Wholesale Trade,Wholesale Trade-durable Goods
2003,Colorado Springs,CO,Aero/Tech Industries Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2003,BLUE SPRINGS,MO,Carondlet Lngterm Care Fclties,Services,Health Services
2003,Pompano Beach,FL,Martin-Brower Management Corp,Wholesale Trade,Wholesale Trade-non-durable Goods
2003,Woodville,TX,Tyler County Hospital,Services,Health Services
2003,Staten Island,NY,STATEN ISLAND UNIV. HOSPITAL,Services,Health Services
2003,Beverly,MA,Ledgewood Health Care Corp,Services,Health Services
2003,Milpitas,CA,United Logistic Solutions,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2003,OJAI,CA,St Josephs Convalescent Hosp,Services,Health Services
2003,HILLSBORO,OH,Weastec Inc,Manufacturing,Transportation Equipment
2003,CARSON CITY,NV,DURABOND BEARING CO,Manufacturing,Transportation Equipment
2003,Cleveland,OH,Edge Seal Technologies Inc,Manufacturing,"Stone, Clay, Glass, And Concrete Products"
2003,Colonial Heights,VA,Fiorucci Foods Inc,Manufacturing,Food And Kindred Products
2003,AMARILLO,TX,Amarillo Nursing Center Inc,Services,Health Services
2003,Ashtabula,OH,Community Newspaper Holdings,Manufacturing,"Printing, Publishing, And Allied Industries"
2003,SITKA,AK,NORTH PACIFIC PROCESSORS INC,Manufacturing,Food And Kindred Products
2003,ASHLEY,IN,TRIN INC,Manufacturing,Transportation Equipment
2003,Chickasha,OK,Grace Living Centers,Services,Health Services
2003,Riverside,CA,Northwest Pipe Company,Manufacturing,Primary Metal Industries
2003,CLARE,MI,TENDERCARE (MICHIGAN) INC,Services,Health Services
2003,Selinsgrove,PA,Wal-Mart Stores Inc,Retail Trade,General Merchandise Stores
2003,Mangum,OK,Grace Living Centers,Services,Health Services
2003,Topeka,KS,Midwest Health Services Inc,Services,Health Services
2003,Drexel,NC,Autumn Corp,Services,Health Services
2003,Tampa,FL,Seaboard Tampa Terminals Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2003,EDINBURG,TX,"HEALDS VALLEY FARMS, LTD.","Agriculture, Forestry, And Fishing",Agricultural Production Crops
2003,Des Plaines,IL,Illinois Tool Works Inc,Manufacturing,Rubber And Miscellaneous Plastics Products
2003,Caballo,NM,Smithco Construction Inc,Construction,Heavy Construction Other Than Building Construction Contractors
2003,Panora,IA,Care Initiatives,Services,Health Services
2003,Buckner,MO,Curt Bean Lumber Co Inc,Manufacturing,"Lumber And Wood Products, Except Furniture"
2003,Gallup,NM,Gallup City Streets Dept,Construction,Heavy Construction Other Than Building Construction Contractors
2003,Sidney,NE,Master Trading Inc,Manufacturing,Transportation Equipment
2003,FONTANA,CA,Jensen Enterprises Inc,Manufacturing,"Stone, Clay, Glass, And Concrete Products"
2003,Burbank,CA,F&F Courier Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2003,FORT DODGE,IA,Kevcon Corporation,Manufacturing,Transportation Equipment
2003,NORTH PLATTE,NE,Centennial Park Retirement Vlg,Services,Health Services
2003,Simsboro,LA,Saint Gobain-Containers Inc,Manufacturing,"Stone, Clay, Glass, And Concrete Products"
2003,DEER LODGE,MT,COLONIAL MANOR OF DEER LODGE,Services,Health Services
2003,Denver,CO,Life Care Centers of America,Services,Health Services
2003,MARLINTON,WV,POCAHONTAS CONTINUOUS CARE CTR,Services,Health Services
2003,INDIANAPOLIS,IN,Wildwood Health Care Center,Services,Health Services
2003,Weatherford,TX,C D Hartnett Company,Wholesale Trade,Wholesale Trade-non-durable Goods
2003,Lindon,UT,Mountain States Steel Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2003,COMMERCE CITY,CO,Fedex Freight West Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2003,SANFORD,ME,U S FELT MANUFACTURING CO INC,Manufacturing,Textile Mill Products
2003,Waupun,WI,Silgan Containers Corporation,Manufacturing,Rubber And Miscellaneous Plastics Products
2003,HUBBARD,OH,OHIO STEEL SHEET & PLATE INC,Manufacturing,Primary Metal Industries
2003,NASHVILLE,IL,NASHVILLE INTERIOR SYSTEMS,Manufacturing,Transportation Equipment
2003,Medina,OH,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2003,Brooklyn,NY,Tristate Lumber Ltd,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2003,Killeen,TX,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2003,Ocala,FL,Georgia-Pacific Corporation,Manufacturing,"Lumber And Wood Products, Except Furniture"
2003,TIFFIN,OH,Laminate Technologies Inc,Manufacturing,"Lumber And Wood Products, Except Furniture"
2003,Bristol,PA,Little Sheet Metal Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2003,ELMSFORD,NY,Nestle Waters North America,Retail Trade,Miscellaneous Retail
2003,San Fernando,CA,LINZER PRODUCTS CORP,Manufacturing,Miscellaneous Manufacturing Industries
2003,HAMILTON,TX,Pederson Natural Farms Inc,Manufacturing,Food And Kindred Products
2003,Savage,MN,Harvest States Cooperatives,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2003,OCALA,FL,Mc Coy Inc John A,Services,Health Services
2003,Garwood,NJ,Petro Extrusion Technology,Manufacturing,Rubber And Miscellaneous Plastics Products
2003,REEDLEY,CA,"AWETA-AUTOLINE, INC.",Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2003,GREENVILLE,WI,DIGITAL DIVERSIFIED INDUSTRIES,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2003,Lake City,MI,Pine Tech Inc,Manufacturing,"Lumber And Wood Products, Except Furniture"
2003,BROWNWOOD,TX,Oak Ridge Manor,Services,Health Services
2003,Pico Rivera,CA,Motor Cargo,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2003,Brooklyn,NY,Barouh Eaton Allen Corp,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2003,Chattanooga,TN,Jit Terminal Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2003,Boise,ID,B M C West Corporation,Manufacturing,"Lumber And Wood Products, Except Furniture"
2003,Springfield,MO,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2003,Aberdeen,NC,Thermal Metal Treating Inc,Manufacturing,Primary Metal Industries
2003,COCKEYSVILLE,MD,Atlantic Concrete Products,Manufacturing,"Stone, Clay, Glass, And Concrete Products"
2003,Austin,TX,Sell-Thru Services Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2003,VINCENNES,IN,Lodge of The Wabash Ltd,Services,Health Services
2003,EMPORIUM,PA,AMERICAN SINTERED TECH INC,Manufacturing,Primary Metal Industries
2003,STETSONVILLE,WI,Parrett Mfg Inc,Manufacturing,"Lumber And Wood Products, Except Furniture"
2003,ROCKY MOUNT,NC,Nash Rehabiliation & Nursing Center,Services,Health Services
2003,Dade City,FL,Scottys Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2003,Springfield,MA,MARTIN MILLWORK INC,Wholesale Trade,Wholesale Trade-durable Goods
2003,Santa Ana,CA,Gerald L Greer Co Inc,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2003,ADEL,IA,"MEDICAL INDUSTRIES AMERICA, INC",Manufacturing,"Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks"
2003,TELL CITY,IN,Beverly Entrprises-Indiana Inc,Services,Health Services
2003,San Diego,CA,Inova Diagnostics Inc,Manufacturing,Chemicals And Allied Products
2003,Monroe,NY,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2003,WOONSOCKET,RI,ACS INDUSTRIES INC,Manufacturing,Primary Metal Industries
2003,Eustis,FL,Genesis Health Ventures Inc,Services,Health Services
2003,PEEBLES,OH,Congregate Living of America,Services,Health Services
2003,Lompoc,CA,Big E Produce Inc,Wholesale Trade,Wholesale Trade-non-durable Goods
2003,Yukon,OK,Southwest Health Care Mgt,Services,Health Services
2003,Hereford,TX,Southwest Feed Yards Ltd,"Agriculture, Forestry, And Fishing",Agriculture production livestock and animal specialties
2003,Garden Grove,CA,"Alta Care Center, LLC",Services,Health Services
2003,MAYFIELD,KY,Kindred Healthcare Inc,Services,Health Services
2003,MARLINTON,WV,CRAMER W M LBR CO OF MARLINTON,Manufacturing,"Lumber And Wood Products, Except Furniture"
2003,Hamilton,MI,Kruger Commodities Inc,Manufacturing,Food And Kindred Products
2003,FARIBAULT,MN,Jennie-O Turkey Store Inc,Manufacturing,Food And Kindred Products
2003,North Vernon,IN,Erler Industries Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2003,YORK,PA,YORK INTERNATIONAL CORPORATION,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2003,Purcell,OK,Sunset Estates of Purcell Inc,Services,Health Services
2003,South Windsor,CT,Pioneer Aerospace Corporation,Manufacturing,Apparel And Other Finished Products Made From Fabrics And Similar Materials
2003,Largo,FL,Diversified Technology Group,Manufacturing,"Electronic And Other Electrical Equipment And Components, Except Computer Equipment"
2003,Escondido,CA,Elizabeth Hospice Inc,Services,Health Services
2003,LOCKHART,TX,DIVERSICARE LEASING CORP,Services,Health Services
2003,Marlborough,MA,Vaupell,Manufacturing,Rubber And Miscellaneous Plastics Products
2003,RALEIGH,NC,AMERICAN AIRLINES INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",Transportation By Air
2003,Pharr,TX,FEDEX EXPRESS,"Transportation, Communications, Electric, Gas, And Sanitary Services",Transportation By Air
2003,Chandler,AZ,Erickson Bldg Components Inc,Manufacturing,"Lumber And Wood Products, Except Furniture"
2003,Los Angeles,CA,D S D Trucking Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Transportation By Air
2003,Corona,CA,Superior Ready Mix Concrete L.P.,Manufacturing,"Stone, Clay, Glass, And Concrete Products"
2003,Agawam,MA,Simmons Company Inc,Manufacturing,Furniture And Fixtures
2003,HALEYVILLE,AL,UNIVERSAL FOREST PRODUCTS,Manufacturing,"Lumber And Wood Products, Except Furniture"
2003,Syracuse,NY,Concepts In Wood CNY Inc,Manufacturing,Furniture And Fixtures
2003,BIG SPRING,TX,FIBERFLEX INC,Manufacturing,Primary Metal Industries
2003,Brookshire,TX,Advanced Living Technologies,Services,Health Services
2003,Wilkes Barre,PA,Beverly Enterprises - PA Inc,Services,Health Services
2003,GERMANTOWN,WI,International Con Pdts & Mfg,Manufacturing,"Stone, Clay, Glass, And Concrete Products"
2003,LINCOLNTON,NC,KAWAI AMERICA MFG INC,Manufacturing,Miscellaneous Manufacturing Industries
2003,BUTTE,MT,Evergreen Butte,Services,Health Services
2003,Cranesville,PA,S & S Packaging,Manufacturing,Paper And Allied Products
2003,Los Angeles,CA,Tempwerks Inc,Manufacturing,"Stone, Clay, Glass, And Concrete Products"
2003,Los Angeles,CA,"Mitsui & Co. (U.S.A.), Inc.",Wholesale Trade,Wholesale Trade-durable Goods
2003,Sebring,FL,American Senior Living Inc,Services,Health Services
2003,Minneapolis,MN,Eaglemaster Incorporated,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2003,Shawano,WI,Wisconsin Box Co,Manufacturing,"Lumber And Wood Products, Except Furniture"
2003,Palatka,FL,PALATKA HEALTH CARE CENTER,Services,Health Services
2003,FONTANA,CA,Ring Container Technologies,Manufacturing,Rubber And Miscellaneous Plastics Products
2003,Temecula,CA,Home Depot USA Inc,Retail Trade,"Building Materials, Hardware, Garden Supply, And Mobile Home Dealers"
2003,ARKADELPHIA,AR,GENERAL BRAKE INC,Manufacturing,Transportation Equipment
2003,APOPKA,FL,Milestone Agriculture Inc,"Agriculture, Forestry, And Fishing",Agricultural Services
2003,STUART,FL,Skyler Mississippi Inc,Services,Health Services
2003,Brookfield,CT,Greentree Motors Danbury Inc,Services,"Automotive Repair, Services, And Parking"
2003,Wayland,NY,Gunlocke Company,Manufacturing,Furniture And Fixtures
2003,TUPELO,MS,Cedars Health Center,Services,Health Services
2003,Cherry Hill,NJ,Cherry Hill Convalescent Ctr,Services,Health Services
2003,GAINESVILLE,GA,KUBOTA MANUFACTURING AMER CORP,Manufacturing,Industrial And Commercial Machinery And Computer Equipment
2003,NEENAH,WI,Tax Airfreight Inc,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2003,Troy,MI,Hutchinson Fts Inc,Manufacturing,Transportation Equipment
2003,TULLAHOMA,TN,Pepsico Inc,Manufacturing,Food And Kindred Products
2003,Colby,KS,Lantern Park Manor,Services,Health Services
2003,Du Bois,PA,TRIANGLE AUTO SPRING CO,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2003,Hudson,FL,Southern Sun Landscape Contrs,"Agriculture, Forestry, And Fishing",Agricultural Services
2003,Lavonia,GA,Lake Shore Truss Inc,Manufacturing,"Lumber And Wood Products, Except Furniture"
2003,West Jefferson,OH,Jefferson Industries Corp,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
2003,Coloma,MI,COLOMA FROZEN FOODS INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",Motor Freight Transportation And Warehousing
2003,Juneau,AK,Alaska Electric Light & Pwr Co,"Transportation, Communications, Electric, Gas, And Sanitary Services","Electric, Gas, And Sanitary Services"
2003,Grand Rapids,MI,Steelcase Inc,Manufacturing,Furniture And Fixtures
2003,Saint Paul,MN,Precision Coatings Inc,Manufacturing,"Fabricated Metal Products, Except Machinery And Transportation Equipment"
